filename, score
114.039801_30.757437_180_0, 30
114.151136_30.557198_0_0, 20
114.179379_30.580796_90_0, 10
114.240469_30.513520_270_0, 40
114.216960_30.527500_0_0, 60
114.223193_30.516963_180_0, 46
114.200633_30.503418_0_0, 62
114.231767_30.604673_270_0, 58
114.202390_30.607564_270_0, 40
114.138745_30.710309_180_0, 21
114.228654_30.496031_90_0, 30
114.138909_30.656891_0_0, 20
114.169888_30.649855_180_0, 40
114.053906_30.642264_0_0, 19
114.201115_30.495304_180_0, 21
114.041695_30.772705_0_0, 18
114.128416_30.714765_180_0, 40
114.230654_30.636616_90_0, 20
114.237760_30.627174_180_0, 80
114.041604_30.715867_0_0, 16
114.077191_30.687867_270_0, 20
114.123614_30.586481_90_0, 20
114.119292_30.702522_270_0, 19
114.132120_30.625080_90_0, 43
114.217912_30.607037_90_0, 53
114.165821_30.667381_180_0, 22
114.223188_30.579178_180_0, 50
114.146287_30.559015_90_0, 30
114.138178_30.648662_90_0, 25
114.165044_30.710705_270_0, 20
114.232940_30.630650_90_0, 18
114.058178_30.641120_90_0, 19
114.036226_30.631595_90_0, 30
114.190025_30.528822_180_0, 53
114.238690_30.450849_0_0, 23
114.151200_30.607822_270_0, 30
114.189682_30.624061_90_0, 39
114.117366_30.607983_180_0, 20
114.233821_30.656431_0_0, 19
114.076649_30.620577_180_0, 30
114.055565_30.623314_180_0, 30
114.132459_30.582752_0_0, 10
114.232108_30.649282_270_0, 30
114.167833_30.588681_270_0, 30
114.138712_30.571601_270_0, 20
114.191370_30.404077_0_0, 10
114.234311_30.572804_90_0, 30
114.235655_30.496242_270_0, 20
114.209491_30.559468_0_0, 60
114.233620_30.655542_180_0, 50
114.140082_30.716161_180_0, 30
114.084027_30.619657_270_0, 30
114.039801_30.757437_0_0, 20
114.163413_30.603996_0_0, 39
114.171885_30.597644_180_0, 25
114.220538_30.477224_270_0, 20
114.241124_30.682782_180_0, 32
113.988795_30.777462_90_0, 20
114.044927_30.615660_180_0, 21
114.146309_30.574420_180_0, 17
114.100632_30.697434_90_0, 20
113.990837_30.788090_180_0, 35
114.220009_30.427196_0_0, 17
114.138992_30.657832_270_0, 20
114.071740_30.602919_0_0, 36
114.143664_30.650539_90_0, 60
114.189245_30.528109_180_0, 47
114.211759_30.565149_180_0, 59
114.202457_30.606620_90_0, 34
114.231372_30.645579_0_0, 19
114.194558_30.596475_90_0, 46
114.169537_30.616659_180_0, 20
114.241325_30.553948_90_0, 50
114.214800_30.512137_0_0, 80
114.186750_30.537682_90_0, 19
114.031303_30.636451_90_0, 43
114.193314_30.624154_180_0, 16
114.215131_30.550896_180_0, 43
114.207844_30.624689_180_0, 57
114.232293_30.634130_90_0, 35
114.039691_30.751060_90_0, 16
114.160046_30.648737_90_0, 30
114.207650_30.538243_0_0, 71
114.235528_30.450913_90_0, 23
114.117140_30.612097_0_0, 20
114.127744_30.721884_90_0, 40
114.167349_30.624177_180_0, 40
114.187979_30.526619_180_0, 40
114.221547_30.558748_180_0, 50
114.161646_30.601458_270_0, 18
114.122260_30.625811_90_0, 42
114.221198_30.428662_270_0, 10
114.224803_30.483153_90_0, 20
114.223595_30.428947_180_0, 10
114.232948_30.556432_0_0, 30
114.041756_30.681692_180_0, 30
114.123499_30.728299_90_0, 40
114.128410_30.713878_0_0, 26
114.036226_30.631595_270_0, 35
114.178149_30.514672_90_0, 40
114.041846_30.721307_270_0, 18
114.029980_30.637681_0_0, 43
114.215999_30.520877_0_0, 30
114.141415_30.558399_180_0, 40
114.032651_30.635177_90_0, 60
114.208404_30.557791_90_0, 52
114.196452_30.597532_0_0, 42
114.213221_30.569150_270_0, 50
114.196980_30.490203_180_0, 29
114.149119_30.617899_90_0, 58
114.140170_30.691019_0_0, 25
114.202377_30.546430_0_0, 57
114.233429_30.654654_270_0, 19
114.050266_30.631586_0_0, 34
114.175449_30.608336_270_0, 61
114.222127_30.474573_180_0, 27
114.238529_30.603996_270_0, 40
114.163426_30.571900_180_0, 20
114.150086_30.622710_180_0, 70
113.988775_30.712622_180_0, 20
114.231757_30.634942_180_0, 30
114.240894_30.607541_180_0, 43
114.230711_30.588971_180_0, 53
114.239853_30.458185_180_0, 20
114.041431_30.770857_90_0, 15
114.040052_30.761001_0_0, 17
114.094686_30.695219_0_0, 36
114.210366_30.491623_0_0, 18
114.208120_30.503901_270_0, 37
114.040382_30.696059_90_0, 15
114.138025_30.629803_180_0, 20
114.123251_30.579837_0_0, 10
114.181921_30.392898_90_0, 16
114.117886_30.625592_90_0, 40
114.133568_30.614250_90_0, 40
114.234003_30.629902_270_0, 30
114.165789_30.581441_180_0, 30
114.034708_30.677639_90_0, 22
114.184414_30.606027_180_0, 50
114.165761_30.563772_180_0, 46
114.127953_30.720038_180_0, 56
114.191000_30.610503_90_0, 55
114.185047_30.584164_90_0, 37
114.165491_30.647539_0_0, 19
114.072235_30.621967_0_0, 20
114.221591_30.517789_90_0, 36
114.164951_30.618408_90_0, 37
114.213628_30.665208_0_0, 33
114.186723_30.525127_180_0, 31
114.183378_30.597421_180_0, 20
114.190683_30.685550_0_0, 26
114.205887_30.549305_180_0, 65
114.184325_30.522092_90_0, 30
114.040785_30.740274_90_0, 22
114.225861_30.552056_0_0, 61
114.158040_30.675106_0_0, 36
114.196021_30.551142_90_0, 20
114.169409_30.592464_90_0, 30
113.946907_30.719439_180_0, 20
114.138590_30.653287_0_0, 21
114.224781_30.433188_180_0, 21
114.066599_30.624415_270_0, 61
114.108631_30.699768_0_0, 35
114.230295_30.440081_180_0, 26
114.195183_30.590985_270_0, 55
114.209817_30.506012_270_0, 42
114.138413_30.701711_90_0, 30
114.171489_30.659112_270_0, 30
114.137665_30.642923_0_0, 37
114.040880_30.739371_90_0, 22
114.100958_30.596164_270_0, 19
114.160274_30.608414_0_0, 30
114.231685_30.447137_180_0, 10
114.163731_30.715013_0_0, 21
114.175019_30.585219_90_0, 20
114.210079_30.568948_270_0, 49
114.132346_30.617307_180_0, 58
114.186546_30.618410_270_0, 23
114.147655_30.626141_90_0, 40
114.194031_30.582233_270_0, 50
114.094686_30.695219_90_0, 42
114.183365_30.602791_180_0, 52
114.151147_30.650567_180_0, 63
114.128189_30.599461_180_0, 56
114.196325_30.531416_180_0, 39
114.054580_30.628743_180_0, 20
114.237430_30.516424_180_0, 70
114.228386_30.585329_270_0, 55
114.212188_30.547080_0_0, 63
114.166133_30.628850_0_0, 16
114.168285_30.594221_0_0, 30
114.211653_30.570687_0_0, 30
114.182307_30.509600_180_0, 67
114.210674_30.563415_270_0, 70
114.158222_30.539772_270_0, 15
114.146332_30.614673_0_0, 66
114.171122_30.669198_0_0, 30
114.214751_30.661170_90_0, 37
114.233239_30.653764_180_0, 21
114.231550_30.624481_90_0, 42
114.172320_30.670122_90_0, 33
113.872177_30.727108_90_0, 18
114.211786_30.565668_0_0, 66
114.170996_30.544939_90_0, 14
114.132016_30.710129_270_0, 38
114.140352_30.686445_90_0, 29
114.111749_30.600182_180_0, 39
114.032674_30.635222_90_0, 54
114.156239_30.633585_180_0, 50
114.133377_30.617375_270_0, 53
114.193260_30.518659_0_0, 54
114.204741_30.589046_270_0, 46
114.135467_30.617439_270_0, 55
114.188897_30.401623_0_0, 17
114.176136_30.605541_90_0, 28
114.226065_30.514784_270_0, 34
114.119588_30.631332_0_0, 29
114.218864_30.500948_90_0, 22
114.158320_30.576248_180_0, 17
114.167047_30.634352_180_0, 20
114.108049_30.612393_180_0, 26
114.198308_30.633665_270_0, 28
114.221616_30.445758_0_0, 12
114.133071_30.621494_0_0, 64
114.224007_30.579589_180_0, 54
