Time,Provider,Latitude,Longitude,Altitude,VerticalAccuracyMeters,Speed,SpeedAccuracyMetersPerSecond,Accuracy,Bearing,BearingAccuracyDegrees,beautiful,boring,depressing,lively,safety,wealthy,,
2019-12-12 10:31:51:523,gps,30.489202068253253,114.49382506153266,27.70959473,2.50000000,14.39000034,0.53263497,10.00669098,84.50000000,0.76993757,30.651872634887695,61.04789733886719,42.504356384277344,34.357921600341804,34.621814727783196,32.766361236572266,,
2019-12-12 10:31:52:526,gps,30.48921533552237,114.493972325715,27.60876465,2.50000000,14.39999962,0.40000001,9.98954773,85.30000305,0.75598836,34.3086051940918,67.38146209716797,42.05931854248047,33.12217330932617,30.23037528991699,39.248512268066406,,
2019-12-12 10:31:53:513,gps,30.489225780652085,114.49411996801858,27.77160645,2.50000000,14.03999996,0.93236262,10.06562424,86.19999695,0.76452583,32.476829528808594,61.73259353637695,42.83565521240234,30.303091049194336,31.167240142822266,35.20194625854492,,
2019-12-12 10:31:54:527,gps,30.489232842085876,114.49426508937121,28.02069092,2.50000000,13.85000038,0.99809819,10.07566357,86.59999847,0.76933306,36.828330993652344,65.38703918457031,50.53788375854492,35.63112258911133,30.585166931152344,38.328086853027344,,
2019-12-12 10:31:55:542,gps,30.489242442694017,114.4944106690108,28.33465576,2.50000000,13.77999973,1.07415080,10.11763859,86.00000000,0.83003318,31.368160247802734,67.96564483642578,48.86023712158203,38.3724479675293,30.98027992248535,34.64321136474609,,
2019-12-12 10:31:56:528,gps,30.48925430435504,114.49454931491611,28.52600098,2.50000000,13.77999973,0.98858488,10.07193756,85.90000153,0.77172309,35.44397735595703,63.33972549438477,46.54921340942383,29.593769073486328,30.723573684692386,38.118953704833984,,
2019-12-12 10:31:57:527,gps,30.48926198335519,114.49469512315117,28.67529297,2.50000000,14.06999969,1.01212645,10.07734585,86.59999847,0.76811785,37.44102478027344,63.23357009887695,47.45153045654297,40.252357482910156,30.8389892578125,32.56622695922852,,
2019-12-12 10:31:58:527,gps,30.48926749550167,114.49484296331097,29.25903320,2.50000000,14.36999989,0.54037023,10.00788498,87.40000153,0.76622778,35.94355010986328,58.80161666870117,58.70329284667969,37.84993743896485,36.836334228515625,40.16092300415039,,
2019-12-12 10:31:59:530,gps,30.48927210546341,114.49499474824549,29.40240479,2.50000000,14.61999989,0.53263497,10.00702286,87.50000000,0.76541400,27.6479549407959,62.5459098815918,47.70325088500977,34.93247604370117,32.21321487426758,35.798095703125,,
2019-12-12 10:32:00:527,gps,30.489278603990233,114.49514713087741,29.72698975,2.50000000,14.88000011,1.02649891,10.08369255,86.40000153,0.75787753,27.65190887451172,65.84358978271484,51.626182556152344,29.238264083862305,35.68196105957031,34.797683715820305,,
2019-12-12 10:32:01:536,gps,30.48929122992843,114.49530090854452,29.79870605,2.50000000,15.14999962,1.10385692,10.09705257,85.40000153,0.74954355,26.75832748413086,66.40041351318361,45.68976593017578,32.05010986328125,34.51924514770508,36.5761604309082,,
2019-12-12 10:32:02:529,gps,30.48929984365807,114.4954650463486,29.11956787,2.50000000,15.57999992,1.00424099,10.07613754,87.00000000,0.73829919,30.3879451751709,59.69318771362305,43.46513366699219,34.11732864379883,32.20641326904297,42.50431823730469,,
2019-12-12 10:32:03:527,gps,30.489302840623616,114.49563083717793,29.68164062,2.50000000,15.55000019,0.56222773,10.02583885,88.19999695,0.78947014,30.26693344116211,61.62897491455078,42.64279174804688,28.675880432128906,33.19301986694336,45.12168502807617,,
2019-12-12 10:32:04:528,gps,30.489306267446445,114.4957899332557,30.17449951,2.50000000,15.97999954,0.53263497,10.00635624,88.69999695,0.73385316,24.007823944091797,65.42726135253906,47.922569274902344,35.32414627075195,32.82141494750977,40.819725036621094,,
2019-12-12 10:32:05:524,gps,30.48931039049944,114.49595699891428,30.66900635,2.50000000,16.21999931,0.53263497,10.00743580,88.40000153,0.72994238,28.533523559570312,63.533058166503906,48.4284553527832,32.67389297485352,33.78360366821289,36.375938415527344,,
2019-12-12 10:32:06:527,gps,30.489311528403533,114.49612542891944,30.83953857,2.50000000,16.02000046,1.05948102,10.08889389,87.90000153,0.72435230,20.698944091796875,60.63955307006836,51.17638778686523,40.170066833496094,31.03327560424805,37.50771713256836,,
2019-12-12 10:32:07:534,gps,30.489313116171292,114.49628717416837,31.29315186,2.50000000,15.52999973,0.56222773,10.01124096,88.59999847,0.73308647,25.060914993286133,60.51128005981445,48.32313537597656,34.28923797607422,33.29221343994141,41.4591178894043,,
2019-12-12 10:32:08:516,gps,30.489313799375953,114.49645029392147,31.55133057,2.50000000,15.10000038,0.54671746,10.02329922,89.30000305,0.79606646,31.36918067932129,62.7838134765625,53.50853729248047,34.14541244506836,38.471866607666016,43.46283721923828,,
2019-12-12 10:32:09:518,gps,30.489317394258922,114.49660302326325,32.10681152,2.50000000,14.90999985,0.40000001,9.99040508,89.59999847,0.73343235,24.41835594177246,64.90819549560547,46.05227279663086,38.97849655151367,29.8056697845459,38.33694839477539,,
2019-12-12 10:32:10:552,gps,30.489316185506944,114.49675644938013,32.41485596,2.50000000,14.63000011,0.39204592,9.98850250,90.09999847,0.73527592,28.848974227905273,65.60581207275389,49.59748840332031,36.738746643066406,37.34865188598633,41.435157775878906,,
2019-12-12 10:32:11:542,gps,30.489314224768155,114.49690706596628,32.59350586,2.50000000,13.86999989,0.91049439,10.08691502,90.19999695,0.80741233,22.887344360351562,66.61490631103516,53.0547103881836,38.003700256347656,32.499950408935554,42.7271614074707,,
2019-12-12 10:32:12:520,gps,30.489311582342015,114.49704475157654,33.10034180,2.50000000,13.17000008,0.94641429,10.06736851,89.40000153,0.77315092,21.083206176757812,61.09854125976562,53.07386016845703,36.36849594116211,36.17172622680664,37.85135269165039,,
2019-12-12 10:32:13:523,gps,30.489311274439213,114.49716773325821,33.35461426,2.50000000,11.18000031,0.40607882,9.98971176,89.69999695,0.82885122,31.62157440185547,65.04477691650389,50.46139907836914,36.27817153930664,33.32891845703125,35.718719482421875,,
2019-12-12 10:32:14:525,gps,30.48931120928984,114.49726638752448,33.53021240,2.50000000,8.89000034,0.51739734,10.00291443,89.40000153,0.93864930,29.126461029052734,70.94259643554688,33.832881927490234,38.73585891723633,30.1738338470459,43.015380859375,,
2019-12-12 10:32:15:531,gps,30.48931621580804,114.49735158343067,33.73284912,2.50000000,7.78000021,0.53263497,10.00673294,87.59999847,1.01828599,31.298301696777344,61.70394515991211,38.61406707763672,31.82179069519043,28.126338958740234,41.7508430480957,,
2019-12-12 10:32:16:523,gps,30.489321977873363,114.4974383234728,32.44866943,2.50000000,8.18000031,0.54671746,10.02167320,87.09999847,1.10620809,28.138423919677734,62.307960510253906,36.305824279785156,34.560745239257805,33.527706146240234,40.4255256652832,,
2019-12-12 10:32:17:529,gps,30.48932550177203,114.4975108574085,33.33331299,2.50000000,6.73999977,0.53150731,10.00567436,87.00000000,1.12846363,34.9447021484375,63.25451278686523,39.404945373535156,42.58547592163086,35.9195442199707,36.77347183227539,,
2019-12-12 10:32:18:519,gps,30.489324114826193,114.49757316984467,33.93682861,2.50000000,5.19000006,0.90785462,10.05979538,87.19999695,1.29642737,24.867347717285156,66.08668518066406,43.20253372192383,37.70209503173828,33.141613006591804,33.86204147338867,,
2019-12-12 10:32:19:545,gps,30.489325143927225,114.49762366749086,34.17218018,2.50000000,4.65999985,0.92763138,10.08442974,87.50000000,1.52833652,31.97277069091797,62.29597473144531,40.95133972167969,33.657665252685554,34.40139389038086,38.128196716308594,,
2019-12-12 10:32:20:529,gps,30.48932831570337,114.49766679340082,34.12951660,2.50000000,4.05000019,0.90553850,10.05626202,87.80000305,1.48861516,37.320987701416016,58.16276168823242,47.037498474121094,37.27960586547852,34.613819122314446,38.87445068359375,,
2019-12-12 10:32:21:533,gps,30.48932711548937,114.49770682073687,34.34002686,2.50000000,3.84999990,0.52497619,10.00510311,88.00000000,1.64281273,36.83015823364258,61.09090805053711,38.95343017578125,37.91161346435547,28.974184036254886,36.56342315673828,,
2019-12-12 10:32:22:529,gps,30.48932988694385,114.49774666908473,34.44665527,2.50000000,3.78999996,0.48270074,9.94872665,88.09999847,0.85675555,26.838680267333984,55.707908630371094,43.69733810424805,36.6497917175293,35.10760498046875,41.0225715637207,,
2019-12-12 10:32:23:535,gps,30.489330654470226,114.49778763299963,34.26013184,2.50000000,3.94000006,0.52497619,10.00500202,87.90000153,1.66301513,35.46352767944336,64.69219970703125,40.97426986694336,33.483814239501946,35.8741340637207,36.85478591918945,,
2019-12-12 10:32:24:529,gps,30.489332512594938,114.49782516009982,33.96716309,2.50000000,3.78999996,0.36878178,9.98270512,88.30000305,1.71647310,27.044021606445312,60.53111267089844,44.55724716186523,31.08116340637207,31.0069637298584,37.84095764160156,,
2019-12-12 10:32:25:529,gps,30.48933453741394,114.49786046567552,34.10089111,2.50000000,3.15000010,0.85796273,10.05266762,89.40000153,1.87814832,31.060853958129883,59.41772079467773,45.43811798095703,31.956642150878906,33.142822265625,36.85022735595703,,
2019-12-12 10:32:26:537,gps,30.489338715584996,114.49788484309278,34.03759766,2.50000000,2.36999989,0.88526833,10.05458641,90.00000000,2.25231957,33.18827819824219,65.17041778564453,44.46260452270508,34.77504730224609,35.31747055053711,30.38323974609375,,
2019-12-12 10:32:27:536,gps,30.48933773220763,114.49790590271584,34.03088379,2.50000000,1.71000004,0.36069378,9.98873329,90.30000305,3.50057197,33.49180221557617,61.06671524047852,44.44577407836914,39.16999816894531,36.27505874633789,28.77763366699219,,
2019-12-12 10:32:28:537,gps,30.489336998420757,114.49792378447431,34.01538086,2.50000000,1.27999997,0.82073140,10.04604626,90.40000153,3.35451984,35.236026763916016,63.907264709472656,42.58288955688477,40.51900100708008,31.09033966064453,28.46887016296387,,
2019-12-12 10:32:29:533,gps,30.489334120819787,114.49793272015836,34.34265137,2.50000000,0.68000001,0.85586214,10.05041981,90.50000000,2.18027568,34.89399719238281,66.37937927246094,41.28240966796875,42.41092300415039,32.735580444335945,30.83430290222168,,
2019-12-12 10:32:30:524,gps,30.489331641869704,114.49793880673934,34.56958008,2.50000000,0.23000000,0.31890437,9.97268581,90.50000000,2.20607615,31.56217384338379,63.28351974487305,42.35707092285156,37.139461517333984,32.675655364990234,32.50951385498047,,
2019-12-12 10:32:31:529,gps,30.489329855148117,114.49794421596192,34.43414307,2.50000000,0.41000000,0.83546394,10.04854012,90.59999847,2.23303699,29.879194259643555,59.514404296875,39.37954711914063,31.16292381286621,36.64072036743164,31.5953426361084,,
2019-12-12 10:32:32:534,gps,30.48932790853004,114.49795291263574,34.49993896,2.50000000,0.64999998,0.86313385,10.05108929,90.59999847,2.26023030,33.028587341308594,61.33100891113281,38.92212677001953,30.53421401977539,38.60192108154297,31.597530364990234,,
2019-12-12 10:32:33:528,gps,30.48932653085069,114.49795534325025,34.96099854,2.50000000,0.00000000,0.31890437,9.97271633,0.00000000,0.00000000,33.77706527709961,59.86385726928711,39.26225280761719,29.61297416687012,38.43347930908203,30.539669036865234,,
2019-12-12 10:32:34:531,gps,30.489324571302323,114.49795500437511,34.61303711,2.50000000,0.00000000,0.19723083,9.94647408,0.00000000,0.00000000,34.253265380859375,60.24000930786133,39.04033279418945,29.426218032836914,38.46619415283203,31.20949745178223,,
2019-12-12 10:32:35:531,gps,30.48932460137066,114.49795498445364,34.61285400,2.50000000,0.00000000,0.18867962,9.96330833,0.00000000,0.00000000,33.89088439941406,60.46845626831055,39.17552947998047,29.74843788146973,38.44380569458008,30.60500526428223,,
2019-12-12 10:32:36:534,gps,30.48932459133793,114.4979549944148,34.61193848,2.50000000,0.00000000,0.18867962,9.96315765,0.00000000,0.00000000,34.25023651123047,60.26937103271485,38.75437927246094,29.598424911499023,38.44871139526367,31.194416046142575,,
2019-12-12 10:32:37:534,gps,30.48932459133793,114.4979549944148,34.60980225,2.50000000,0.00000000,0.18027757,9.95747757,0.00000000,0.00000000,34.103858947753906,60.18675231933594,39.020809173583984,29.805767059326172,38.32509231567383,30.679296493530273,,
2019-12-12 10:32:38:517,gps,30.489324581275337,114.49795501433798,34.60888672,2.50000000,0.00000000,0.15811388,9.95467186,0.00000000,0.00000000,34.18113327026367,60.13552474975586,39.16943740844727,29.7537841796875,38.40407180786133,31.033605575561523,,
2019-12-12 10:32:39:534,gps,30.489324581275337,114.49795501433798,34.61029053,2.50000000,0.00000000,0.15811388,9.95466328,0.00000000,0.00000000,34.73069381713867,59.8907585144043,37.936279296875,29.86180686950684,38.48830032348633,31.258262634277344,,
2019-12-12 10:32:40:530,gps,30.489324571302323,114.49795500437511,34.61083984,2.50000000,0.00000000,0.15811388,9.95465565,0.00000000,0.00000000,36.080867767333984,60.83137893676758,37.82070541381836,30.0582275390625,38.37466430664063,31.9079647064209,,
2019-12-12 10:32:41:539,gps,30.489324561269587,114.49795501433627,34.61065674,2.50000000,0.00000000,0.17204651,9.95583439,0.00000000,0.00000000,35.908756256103516,59.98030471801758,38.1632080078125,33.228084564208984,38.373924255371094,31.641826629638672,,
2019-12-12 10:32:42:525,gps,30.489324561269587,114.49795501433627,34.61053467,2.50000000,0.00000000,0.15811388,10.20086002,0.00000000,0.00000000,35.1294059753418,60.67921447753906,39.510101318359375,32.77938842773437,39.46356201171875,32.379337310791016,,
2019-12-12 10:32:43:509,gps,30.489324571242605,114.49795502429915,34.60968018,2.61023712,0.00000000,0.18027757,10.25451183,0.00000000,0.00000000,33.1577033996582,61.24834060668945,39.738094329833984,33.38030242919922,39.72071838378906,30.768882751464844,,
2019-12-12 10:32:44:514,gps,30.489320328291704,114.4979556017352,33.10321045,2.72918129,0.20000000,0.21095023,10.34956264,90.69999695,2.53445339,32.53300476074219,60.98037719726562,38.25957107543945,38.64500427246094,42.026851654052734,30.60244369506836,,
2019-12-12 10:32:45:508,gps,30.489319659204106,114.49795857035872,33.08135986,2.71580362,0.15000001,0.79208583,10.26512146,90.69999695,1.74067259,30.851713180541992,60.10720825195313,37.820987701416016,40.74249649047852,40.19280624389648,30.86309814453125,,
2019-12-12 10:32:46:512,gps,30.489319787629316,114.49796244559333,32.96801758,2.75280881,0.40000001,1.02625537,10.30117798,90.69999695,2.59106779,33.13772201538086,66.62776947021484,39.512996673583984,34.473037719726555,36.763954162597656,33.24506378173828,,
2019-12-12 10:32:47:529,gps,30.489321022700917,114.49796754624971,32.94219971,2.58335519,0.31999999,0.80622578,10.04284573,90.59999847,2.61925769,35.23680877685547,63.164451599121094,43.5157470703125,35.163318634033196,32.25006484985352,36.12215042114258,,
2019-12-12 10:32:48:510,gps,30.4893231702436,114.4979685725198,32.84826660,2.50000000,0.31999999,1.04009616,10.11642933,90.50000000,2.92291164,32.704891204833984,58.41818618774414,44.752418518066406,32.44420623779297,36.90390396118164,36.4953498840332,,
2019-12-12 10:32:49:511,gps,30.489322560366748,114.49797514739714,32.71044922,2.50000000,0.81000000,0.42638010,9.98548794,90.40000153,5.79970551,25.864839553833008,53.964805603027344,45.37985610961914,36.75541305541992,35.58899688720703,35.60522079467773,,
2019-12-12 10:32:50:511,gps,30.489324869895306,114.49798887524801,32.49206543,2.50000000,1.82000005,0.74966657,10.03520679,90.09999847,3.14878893,31.80074119567871,55.28395462036133,40.43293380737305,27.4720516204834,35.80983352661133,33.231002807617195,,
2019-12-12 10:32:51:508,gps,30.489325922162898,114.49801491603763,32.30706787,2.50000000,3.04999995,0.82807004,10.06696320,90.19999695,2.71072745,37.27933883666992,60.285438537597656,42.50434494018555,31.08674430847168,31.07823181152344,29.04506492614746,,
2019-12-12 10:32:52:514,gps,30.489326602251225,114.4980583305366,32.32525635,2.50000000,4.71000004,0.85041165,10.05024719,90.40000153,2.11334848,21.79571533203125,55.03543472290039,44.08311080932617,30.410724639892575,36.05500411987305,35.20484924316406,,
2019-12-12 10:32:53:511,gps,30.48932364577736,114.49811692681354,32.57122803,2.50000000,5.92999983,0.88090861,10.05672455,91.30000305,1.91181111,20.9736328125,57.45752716064453,42.754093170166016,31.612308502197266,36.603424072265625,37.410621643066406,,
2019-12-12 10:32:54:511,gps,30.489321381977664,114.49818469813479,32.58282471,2.50000000,6.92000008,0.96020830,10.07298565,92.09999847,1.75934660,25.697492599487305,59.59258651733398,46.31728744506836,37.42811584472656,33.534130096435554,37.95032119750977,,
2019-12-12 10:32:55:515,gps,30.489319450086224,114.49825852635433,32.82043457,2.65412998,7.25000000,0.96020830,9.96338177,91.40000153,1.25447762,18.9532470703125,57.77448654174805,37.76521682739258,35.60582733154297,38.86880493164063,39.05674362182617,,
2019-12-12 10:32:56:513,gps,30.489320015280903,114.49834022473233,33.13964844,2.68849254,7.69000006,0.53075421,10.01710606,90.50000000,1.68603051,20.3996639251709,60.90874481201172,40.851356506347656,38.262149810791016,42.14083480834961,38.62007522583008,,
2019-12-12 10:32:57:511,gps,30.489318968658615,114.49842236126554,33.17858887,2.60382295,8.43999958,0.91831368,10.06368923,90.00000000,1.47927320,18.89817237854004,58.85483932495117,43.60015487670898,43.51487350463867,39.23972702026367,38.408287048339844,,
2019-12-12 10:32:58:530,gps,30.489319218583493,114.49851242761409,33.04040527,2.50000000,9.42000008,0.98407316,10.07350349,90.40000153,1.38412440,26.150558471679688,60.43585968017578,44.612640380859375,35.182567596435554,35.93345642089844,36.80628967285156,,
2019-12-12 10:32:59:524,gps,30.48931522448923,114.49862007645504,32.77239990,2.50000000,10.42000008,1.04623139,10.11359215,90.90000153,1.36608994,28.877647399902344,58.496437072753906,47.70989990234375,36.38541030883789,34.55247116088867,36.00175857543945,,
2019-12-12 10:33:00:529,gps,30.48931504194879,114.49873088350772,32.80096436,2.50000000,11.23999977,1.04043257,10.08482361,91.00000000,1.18419266,19.814348220825195,62.61162567138672,45.22399139404297,31.60722732543945,33.467971801757805,40.60611343383789,,
2019-12-12 10:33:01:522,gps,30.48931190350631,114.498853345752,32.99719238,2.50000000,11.78999996,1.04861820,10.08654594,90.69999695,1.10132420,20.923480987548828,56.3146858215332,51.31453323364258,43.522361755371094,33.014266967773445,39.96345901489258,,
2019-12-12 10:33:02:522,gps,30.489306805346413,114.49897549893706,33.09832764,2.50000000,11.81999969,0.41400483,9.99117565,91.30000305,1.04599369,28.49716567993164,58.79883575439453,49.87225723266602,34.076011657714844,34.42318344116211,37.60698318481445,,
2019-12-12 10:33:03:525,gps,30.489306941261052,114.4991034304322,33.08605957,2.50000000,12.28999996,0.51739734,10.00392818,91.00000000,1.01099455,32.57668685913086,58.19775772094727,51.94478988647461,38.679683685302734,33.44606399536133,35.31296157836914,,
2019-12-12 10:33:04:522,gps,30.489304182039323,114.49923276624196,33.00848389,2.50000000,12.71000004,0.53263497,10.00760460,91.09999847,0.97415060,24.02642250061035,55.36111068725586,59.45319747924805,26.90756225585937,34.58337783813477,28.55198860168457,,
2019-12-12 10:33:05:539,gps,30.489303108166705,114.49937044026895,32.81652832,2.50000000,13.47999954,0.54037023,10.00774384,90.90000153,0.93287116,22.656869888305664,59.61523056030274,47.59053039550781,37.135719299316406,34.052684783935554,36.2579460144043,,
2019-12-12 10:33:06:531,gps,30.489299854775197,114.49951769741463,32.36083984,2.50000000,14.18999958,0.52497619,10.00456333,91.09999847,0.89621282,25.626874923706055,64.15599822998047,48.4128532409668,39.6460075378418,30.78797721862793,30.159282684326172,,
2019-12-12 10:33:07:530,gps,30.489295460259704,114.49967183806885,32.10742188,2.50000000,14.46000004,0.53150731,10.01933765,91.09999847,0.92680097,28.765474319458008,63.94072723388672,50.78488540649414,34.527843475341804,33.752819061279304,35.60447692871094,,
2019-12-12 10:33:08:532,gps,30.48929384131474,114.49982102778657,32.14208984,2.50000000,14.59000015,0.52402288,10.01670742,91.19999695,0.90610409,27.358476638793945,56.1808967590332,52.24526977539063,48.64300918579102,38.66963195800781,37.76009750366211,,
2019-12-12 10:33:09:516,gps,30.48928890131267,114.49997021713646,30.62408447,2.50000000,14.77999973,0.50990194,10.00261116,91.40000153,0.83220136,30.32269859313965,61.38486862182617,52.06029891967773,47.863365173339844,35.87617492675781,39.29089736938477,,
2019-12-12 10:33:10:523,gps,30.489284171825048,114.50012587170492,31.16998291,2.50000000,15.14000034,0.53263497,10.00628281,91.69999695,0.81209123,32.99026107788086,59.53351211547852,49.039894104003906,39.59125518798828,36.637691497802734,42.07020568847656,,
2019-12-12 10:33:11:528,gps,30.489278920283752,114.50028212385756,31.57147217,2.50000000,15.56999969,0.97616595,10.04531384,91.19999695,0.76472932,26.306493759155273,57.73451232910156,47.345985412597656,41.26200485229492,31.30439567565918,37.48920822143555,,
2019-12-12 10:33:12:522,gps,30.489276866733764,114.50044928448429,31.82556152,2.50000000,15.64999962,1.10208893,10.09208012,91.30000305,0.82043421,30.209257125854492,63.25619125366211,53.34332275390625,50.53234481811523,31.939594268798828,46.36125183105469,,
2019-12-12 10:33:13:524,gps,30.48927473033203,114.50061402427198,32.16363525,2.50000000,15.98999977,0.53150731,10.00529766,91.50000000,0.80030626,26.75154685974121,63.00426864624024,58.79946899414063,40.56510543823242,33.33407211303711,44.111122131347656,,
2019-12-12 10:33:14:506,gps,30.48926873326686,114.50078190164491,32.24389648,2.50000000,16.21999931,0.52497619,10.02926922,91.90000153,0.78349614,33.081787109375,73.2112045288086,59.65281677246094,46.74172592163086,36.80781936645508,41.85869216918945,,
2019-12-12 10:33:15:539,gps,30.48926512454243,114.50095384358939,31.86999512,2.50000000,16.17000008,0.53907329,10.02005768,92.00000000,0.82039595,21.039236068725586,63.90739822387695,53.17405319213867,35.53855895996094,34.114410400390625,45.63203430175781,,
2019-12-12 10:33:16:516,gps,30.48925825389581,114.50111279487771,31.89135742,2.50000000,15.96000004,0.51739734,10.00378704,92.30000305,0.76576734,27.40215492248535,63.46581268310547,50.05939102172852,30.750301361083984,30.79487419128418,38.05291748046875,,
2019-12-12 10:33:17:526,gps,30.48925826766682,114.50127422719348,31.86633301,2.50000000,15.77000046,0.51739734,10.08536148,91.30000305,0.76222086,27.82855987548828,57.97531509399414,52.68017196655274,34.72787857055664,36.83993911743164,43.171836853027344,,
2019-12-12 10:33:18:525,gps,30.489254086013148,114.50144366843874,31.73583984,2.50000000,15.96000004,0.50990194,10.00259686,90.50000000,0.75223339,26.664894104003906,55.77105712890625,49.48429489135742,45.96831130981445,35.715576171875,44.248329162597656,,
2019-12-12 10:33:19:524,gps,30.489251779578293,114.50161152584013,31.48333740,2.50000000,16.17000008,0.50990194,10.17302418,89.69999695,0.74393845,29.103286743164062,54.64519119262695,55.30833053588867,44.99977111816406,37.01106643676758,49.487464904785156,,
2019-12-12 10:33:20:508,gps,30.489253457023228,114.50177844710453,31.43518066,2.50000000,15.46000004,0.50990194,10.42490005,89.19999695,0.75350285,23.07044792175293,58.08885192871094,59.03065872192383,46.1762580871582,37.46920776367188,47.06727600097656,,
2019-12-12 10:33:21:524,gps,30.489254185850623,114.50192156933355,30.98980713,2.50000000,12.93000031,0.50249380,10.50068665,89.40000153,0.80045688,17.15938949584961,59.67079162597656,56.553565979003906,35.65285873413086,40.41315078735352,47.00049591064453,,
2019-12-12 10:33:22:525,gps,30.489249504898805,114.5020541314895,30.79882812,2.50000000,12.01000023,0.38418746,9.98691082,91.00000000,0.80492669,38.00114059448242,62.13150024414063,54.86657333374024,42.012454986572266,35.453956604003906,52.64014434814453,,
2019-12-12 10:33:23:527,gps,30.489251052123,114.50217129310437,30.52575684,2.50000000,10.78999996,0.39051250,9.99659252,92.00000000,0.91031462,27.20686912536621,66.32225799560547,56.17200088500977,48.78236770629883,35.882537841796875,53.14661407470703,,
2019-12-12 10:33:24:527,gps,30.48924681694336,114.50226878949233,30.05029297,2.50000000,9.30000019,0.48104054,9.99773884,92.40000153,0.90928614,20.546037673950195,64.44393157958984,48.62079620361328,44.23818588256836,31.43446350097656,49.0484619140625,,
2019-12-12 10:33:25:522,gps,30.489241967910974,114.50235423196318,30.04949951,2.50000000,7.65000010,0.49517673,9.99962139,92.50000000,1.01366687,28.956329345703125,63.88299942016602,52.64645385742188,52.039833068847656,35.45981216430664,47.94211196899414,,
2019-12-12 10:33:26:521,gps,30.489238560284857,114.50242275930896,29.77673340,2.50000000,5.98000002,0.48795491,9.99711227,92.59999847,1.17170954,31.647924423217773,60.88794708251953,54.44885635375977,40.10392379760742,37.14602279663086,41.81905746459961,,
2019-12-12 10:33:27:538,gps,30.489237241277362,114.50248199241159,30.00408936,2.50000000,5.50000000,0.48104054,9.99781227,92.69999695,1.24795365,33.70002365112305,60.64264678955078,49.8502197265625,47.08843231201172,38.270694732666016,44.731910705566406,,
2019-12-12 10:33:28:523,gps,30.489233567357815,114.50253599533448,30.11041260,2.50000000,5.00000000,0.47381431,9.99400425,92.09999847,1.33562386,28.418420791625977,57.24988174438477,55.0899658203125,50.64371109008789,34.830162048339844,50.15103530883789,,
2019-12-12 10:33:29:523,gps,30.48923094413394,114.50258323424175,29.78735352,2.50000000,4.36000013,0.51739734,10.00360775,91.09999847,1.47547352,33.85535430908203,56.696006774902344,58.17137908935547,40.77760314941406,34.113155364990234,50.77859878540039,,
2019-12-12 10:33:30:527,gps,30.489229007157103,114.50261851897618,29.76849365,2.50000000,3.15000010,0.49517673,9.99939060,91.00000000,1.84288704,30.632104873657227,53.51871109008789,55.37343215942383,45.97510147094727,38.045997619628906,46.25484848022461,,
2019-12-12 10:33:31:512,gps,30.48922654469449,114.50264562498015,29.50769043,2.50000000,2.18000007,0.41773197,10.15091038,91.09999847,1.33682489,33.50941467285156,54.29037857055664,50.36178970336914,48.26333999633789,38.12183380126953,45.87089538574219,,
2019-12-12 10:33:32:532,gps,30.4892251012778,114.502663197573,29.13018799,2.50000000,1.21000004,0.45276925,10.65067768,91.09999847,3.82422113,34.132171630859375,54.99766540527344,49.78594970703125,44.76049423217773,38.38291931152344,48.39009475708008,,
2019-12-12 10:33:33:534,gps,30.489223335891808,114.50267144584049,29.14550781,2.80599332,0.56999999,0.42638010,11.02114773,91.19999695,2.04654932,31.537792205810547,56.949180603027344,50.173606872558594,46.82970809936523,40.46674728393555,46.12084197998047,,
2019-12-12 10:33:34:533,gps,30.48922274791067,114.5026740358733,29.34118652,2.86366296,0.00000000,0.57008773,11.10095310,0.00000000,0.00000000,31.356948852539062,55.86298370361328,49.28730392456055,45.826210021972656,40.11912155151367,48.01630783081055,,
2019-12-12 10:33:35:524,gps,30.489222348877686,114.5026736772126,29.44989014,3.17101812,0.00000000,0.13601470,11.29649830,0.00000000,0.00000000,33.49073028564453,55.86713027954102,50.7441291809082,44.50819396972656,40.06743240356445,47.33475112915039,,
2019-12-12 10:33:36:532,gps,30.489222378976475,114.5026736473296,29.44940186,3.20234704,0.00000000,0.15811388,11.31829643,0.00000000,0.00000000,32.711570739746094,54.720436096191406,50.60134506225586,45.71306228637695,39.61767578125,49.12231826782226,,
2019-12-12 10:33:37:525,gps,30.489222368913495,114.50267366725245,29.44824219,3.19385219,0.00000000,0.15811388,11.36805439,0.00000000,0.00000000,33.21919631958008,54.60080337524414,49.09623718261719,47.51941299438477,39.677001953125,48.02330017089844,,
2019-12-12 10:33:38:530,gps,30.48922235885051,114.50267368717532,29.44891357,3.50057769,0.00000000,0.15811388,11.28086185,0.00000000,0.00000000,32.71582794189453,54.68035888671875,48.728248596191406,46.82712936401367,39.5434684753418,47.35094833374024,,
2019-12-12 10:33:39:509,gps,30.489222338814702,114.50267369713546,29.44952393,3.65568328,0.00000000,0.17204651,11.26539803,0.00000000,0.00000000,32.74896240234375,55.19229507446289,49.6167106628418,45.09596252441406,39.047359466552734,47.0075798034668,,
2019-12-12 10:33:40:503,gps,30.489222338904867,114.50267366724991,29.44909668,4.32215118,0.00000000,0.15811388,11.26389599,0.00000000,0.00000000,34.157405853271484,54.82856369018555,50.04169845581055,45.7762565612793,39.74119186401367,47.76908493041992,,
